name,conf,dlpno,b3lypd3,pm7hof,pm7,gfn,gfn2,mmff
CHG_jobs/astex_1lpz,rmsd112-opt,5919.0113079,6216.474362,145.559720,5865.955316,8746.68,10862.48,3.352395
CHG_jobs/astex_1lpz,rmsd119-mmff,nan,6199.301492,166.007010,5849.004575,8743.89,10857.85,-17.523389
CHG_jobs/astex_1lpz,rmsd119-pm7,nan,6205.895064,145.610180,5866.07915,8746.56,10862.38,3.067001
CHG_jobs/astex_1lpz,rmsd119-opt,5918.48760004,6215.783772,145.610490,5866.080303,8746.57,10862.4,3.035228
CHG_jobs/astex_1lpz,rmsd120-mmff,nan,6202.904634,162.856910,5850.530017,8745.78,10860.27,-19.984126
CHG_jobs/astex_1lpz,rmsd120-pm7,nan,6206.507394,145.575670,5866.10613,8746.61,10862.57,2.257405
CHG_jobs/astex_1lpz,rmsd120-opt,nan,6216.367175,145.575690,5866.103824,8746.62,10862.58,2.246263
CHG_jobs/astex_1lpz,rmsd122-mmff,nan,6198.140151,166.579800,5848.503935,8742.93,10857.78,-17.413215
CHG_jobs/astex_1lpz,rmsd122-pm7,nan,6206.249568,145.583460,5866.037641,8746.64,10862.37,2.715002
CHG_jobs/astex_1lpz,rmsd122-opt,nan,6214.903463,145.583720,5866.037411,8746.64,10862.37,2.700294
CHG_jobs/astex_1lpz,rmsd135-mmff,nan,6189.603546,177.076620,5841.442625,8735.14,10848.46,-6.328542
CHG_jobs/astex_1lpz,rmsd200-mmff,nan,6187.970585,177.710760,5842.656061,8734.25,10848.21,-8.897796
CHG_jobs/astex_1lpz,rmsd200-pm7,nan,6206.590073,145.559890,5866.007893,8746.64,10862.38,3.485780
CHG_jobs/astex_1lpz,rmsd200-opt,nan,6216.549685,145.560140,5866.006971,8746.65,10862.39,3.506378
CHG_jobs/astex_1lpz,rmsd204-mmff,nan,6182.997339,182.223780,5840.151937,8730.5,10844.06,-7.641294
CHG_jobs/astex_1lpz,rmsd204-pm7,nan,6206.649793,145.580040,5865.961081,8746.79,10862.43,3.459713
CHG_jobs/astex_1lpz,rmsd204-opt,nan,6216.548403,145.580240,5865.957622,8746.79,10862.44,3.455841
CHG_jobs/astex_1lpz,rmsd221-mmff,nan,6181.788100,187.061940,5835.698292,8729.42,10841.66,-2.116817
CHG_jobs/astex_1lpz,rmsd221-pm7,nan,6206.445218,145.595510,5866.074768,8746.5,10862.46,2.708466
CHG_jobs/astex_1lpz,rmsd221-opt,nan,6216.393036,145.595720,5866.073154,8746.51,10862.47,2.685361
CHG_jobs/astex_1lpz,rmsd233-mmff,nan,6199.551092,170.664210,5850.816427,8745.13,10857.47,-17.324438
CHG_jobs/astex_1lpz,rmsd242-mmff,nan,6191.999435,178.407930,5843.753041,8737.52,10849.53,-10.160600
CHG_jobs/astex_1lpz,rmsd242-pm7,nan,6205.971119,145.605890,5866.038102,8746.53,10862.24,2.879007
CHG_jobs/astex_1lpz,rmsd242-opt,nan,6216.063024,145.606140,5866.039947,8746.54,10862.24,2.818929
CHG_jobs/astex_1lpz,rmsd89-mmff,nan,6187.410501,183.950370,5838.446163,8734.03,10845.91,-0.545370
CHG_jobs/astex_1mmv,rmsd113-mmff,nan,3245.342100,251.964750,2997.194276,4673.14,5341.0,-101.135630
CHG_jobs/astex_1mmv,rmsd113-pm7,nan,3247.007034,236.156850,3009.653783,4672.53,5341.29,-97.551440
CHG_jobs/astex_1mmv,rmsd113-opt,3113.65865626,3253.480892,236.157050,3009.654013,4672.52,5341.29,-97.550425
CHG_jobs/astex_1mmv,rmsd137-mmff,nan,3246.006296,251.401130,2997.832356,4674.64,5341.96,-101.591549
CHG_jobs/astex_1mmv,rmsd137-pm7,nan,3248.313718,236.110460,3009.978473,4674.44,5342.46,-96.774559
CHG_jobs/astex_1mmv,rmsd137-opt,3114.22329416,3255.485536,236.110510,3009.978242,4674.45,5342.47,-96.778120
CHG_jobs/astex_1mmv,rmsd138-mmff,nan,3249.918519,247.394080,3000.915063,4676.7,5345.34,-106.711658
CHG_jobs/astex_1mmv,rmsd138-pm7,nan,3248.013200,235.727510,3010.043733,4673.93,5341.73,-95.160921
CHG_jobs/astex_1mmv,rmsd138-opt,3113.77725367,3254.584709,235.727590,3010.043272,4673.94,5341.73,-95.170728
CHG_jobs/astex_1mmv,rmsd146-mmff,nan,3249.576663,249.888820,3000.365535,4676.37,5344.83,-107.133892
CHG_jobs/astex_1mmv,rmsd146-pm7,nan,3246.643643,240.406240,3009.735416,4672.77,5340.98,-94.250379
CHG_jobs/astex_1mmv,rmsd146-opt,3114.42669821,3253.166768,240.406420,3009.735647,4672.77,5340.98,-94.256142
CHG_jobs/astex_1mmv,rmsd15-mmff,nan,3243.074515,252.612340,2996.024655,4672.27,5340.15,-100.235865
CHG_jobs/astex_1mmv,rmsd15-pm7,nan,3247.991436,236.429290,3009.6411,4674.05,5341.94,-96.090018
CHG_jobs/astex_1mmv,rmsd15-opt,3113.94789445,3255.283638,236.429300,3009.64133,4674.05,5341.94,-96.097438
CHG_jobs/astex_1mmv,rmsd160-mmff,nan,3244.904046,253.438570,2996.54236,4672.53,5341.01,-98.645590
CHG_jobs/astex_1mmv,rmsd172-mmff,nan,3244.470209,254.163580,2995.060502,4670.89,5338.71,-101.235286
CHG_jobs/astex_1mmv,rmsd172-pm7,nan,3248.463465,235.880260,3009.946419,4673.94,5342.0,-96.595515
CHG_jobs/astex_1mmv,rmsd172-opt,3114.60502029,3255.205518,235.880310,3009.946419,4673.94,5341.99,-96.595882
CHG_jobs/astex_1mmv,rmsd22-mmff,nan,3249.537988,247.882930,3000.043382,4676.05,5344.54,-106.532352
CHG_jobs/astex_1mmv,rmsd22-pm7,nan,3248.410358,235.962090,3009.970171,4673.76,5341.75,-96.627431
CHG_jobs/astex_1mmv,rmsd22-opt,3114.6787685,3255.025854,235.961920,3009.969018,4673.76,5341.76,-96.629309
CHG_jobs/astex_1mmv,rmsd26-mmff,nan,3246.833321,251.298400,2997.690073,4674.22,5341.95,-102.077029
CHG_jobs/astex_1mmv,rmsd44-mmff,nan,3244.451991,253.192440,2994.758411,4672.49,5340.93,-100.158097
CHG_jobs/astex_1mmv,rmsd44-pm7,nan,3248.134465,235.747650,3009.98124,4673.36,5342.07,-94.497219
CHG_jobs/astex_1mmv,rmsd44-opt,3113.69420809,3255.973878,235.747540,3009.981009,4673.37,5342.07,-94.499345
CHG_jobs/astex_1mmv,rmsd50-mmff,nan,3246.109028,253.031830,2996.60739,4672.91,5340.75,-100.985551
CHG_jobs/astex_1mmv,rmsd50-pm7,nan,3247.802168,235.904060,3010.206078,4673.68,5341.85,-93.156363
CHG_jobs/astex_1mmv,rmsd50-opt,3113.36165917,3255.694700,235.904220,3010.205848,4673.67,5341.84,-93.155594
CHG_jobs/astex_1mmv,rmsd54-mmff,nan,3246.452863,252.162770,2997.909838,4673.32,5341.63,-103.969906
CHG_jobs/astex_1mmv,rmsd80-mmff,nan,3246.388742,253.077700,2996.189306,4673.49,5341.58,-101.054176
CHG_jobs/astex_1mmv,rmsd91-mmff,nan,3239.465226,256.667560,2992.888447,4667.78,5335.33,-95.192096
CHG_jobs/astex_1mmv,rmsd91-pm7,nan,3248.039266,236.269470,3010.019289,4674.25,5342.09,-96.739138
CHG_jobs/astex_1mmv,rmsd91-opt,3114.07143963,3255.456042,236.269310,3010.019059,4674.25,5342.09,-96.739782
CHG_jobs/astex_1mzc,rmsd1-mmff,nan,7465.320012,174.221060,7045.307966,10653.04,12932.22,85.042936
CHG_jobs/astex_1mzc,rmsd10-mmff,nan,7449.687570,186.137940,7033.996864,10641.49,12917.71,99.067395
CHG_jobs/astex_1mzc,rmsd10-pm7,nan,7484.524126,133.088010,7079.513844,10672.21,12950.62,84.892564
CHG_jobs/astex_1mzc,rmsd10-opt,nan,7496.756055,133.088240,7079.514536,10672.22,12950.63,84.884663
CHG_jobs/astex_1mzc,rmsd118-mmff,nan,7468.879690,167.915690,7045.929442,10656.28,12933.58,78.167332
CHG_jobs/astex_1mzc,rmsd118-pm7,nan,7490.342922,130.265570,7079.654974,10674.81,12953.92,82.325125
CHG_jobs/astex_1mzc,rmsd118-opt,nan,7499.878817,130.265610,7079.654974,10674.82,12953.92,82.321022
CHG_jobs/astex_1mzc,rmsd14-mmff,nan,7457.440400,180.373810,7039.338564,10644.86,12922.13,91.059666
CHG_jobs/astex_1mzc,rmsd14-pm7,nan,7489.792918,131.280940,7080.004338,10675.9,12954.26,90.722058
CHG_jobs/astex_1mzc,rmsd14-opt,nan,7499.393272,131.281220,7080.00111,10675.89,12954.25,90.741811
CHG_jobs/astex_1mzc,rmsd145-mmff,nan,7458.423511,177.834550,7040.222006,10648.74,12925.4,92.255068
CHG_jobs/astex_1mzc,rmsd145-pm7,nan,7491.699436,130.032550,7080.648875,10677.53,12955.78,85.290726
CHG_jobs/astex_1mzc,rmsd145-opt,nan,7502.159147,130.033250,7080.644032,10677.5,12955.74,85.313558
CHG_jobs/astex_1mzc,rmsd152-mmff,nan,7468.637036,168.355790,7047.187615,10656.14,12932.03,83.929571
CHG_jobs/astex_1mzc,rmsd152-pm7,nan,7489.036727,131.795260,7079.838765,10675.41,12953.51,90.390556
CHG_jobs/astex_1mzc,rmsd152-opt,nan,7499.322133,131.795820,7079.839226,10675.41,12953.51,90.381307
CHG_jobs/astex_1mzc,rmsd197-mmff,nan,7454.698900,180.955300,7039.141167,10644.06,12919.72,94.494736
CHG_jobs/astex_1mzc,rmsd201-mmff,nan,7466.516792,172.310610,7045.512973,10655.06,12932.57,86.138349
CHG_jobs/astex_1mzc,rmsd201-pm7,nan,7493.489185,131.206150,7079.793566,10676.87,12958.21,80.765834
CHG_jobs/astex_1mzc,rmsd201-opt,nan,7502.018192,131.206740,7079.790338,10676.88,12958.22,80.764332
CHG_jobs/astex_1mzc,rmsd202-mmff,nan,7459.297395,176.750100,7042.838433,10648.13,12924.86,89.030329
CHG_jobs/astex_1mzc,rmsd202-pm7,nan,7483.423034,133.900390,7079.417452,10670.39,12947.61,91.211935
CHG_jobs/astex_1mzc,rmsd202-opt,nan,7496.563044,133.900350,7079.415146,10670.39,12947.61,91.227496
CHG_jobs/astex_1mzc,rmsd22-mmff,nan,7487.341162,152.886780,7057.924745,10668.62,12948.24,69.334137
CHG_jobs/astex_1mzc,rmsd22-pm7,nan,7489.427856,131.071890,7079.349424,10673.64,12953.33,90.732766
CHG_jobs/astex_1mzc,rmsd22-opt,nan,7499.964948,131.072730,7079.351961,10673.65,12953.34,90.701728
CHG_jobs/astex_1mzc,rmsd221-mmff,nan,7464.465342,173.363940,7046.019608,10651.36,12931.55,85.226717
CHG_jobs/astex_1mzc,rmsd221-pm7,nan,7493.311398,131.231360,7079.847297,10676.83,12958.31,81.028701
CHG_jobs/astex_1mzc,rmsd221-opt,nan,7502.022699,131.231470,7079.845222,10676.82,12958.3,81.032457
CHG_jobs/astex_1mzc,rmsd229-mmff,nan,7455.204948,181.489390,7038.010057,10644.65,12922.25,90.944652
CHG_jobs/astex_1mzc,rmsd250-mmff,nan,7459.021577,176.779820,7041.80187,10648.71,12927.12,90.223808
CHG_jobs/astex_1mzc,rmsd250-pm7,nan,7493.341873,131.267580,7079.578644,10676.72,12958.24,81.038126
CHG_jobs/astex_1mzc,rmsd250-opt,nan,7502.072759,131.267950,7079.579105,10676.74,12958.26,81.024041
CHG_jobs/astex_1n1m,rmsd13-mmff,nan,2914.410083,83.287670,2725.54981,4130.37,4755.54,24.806985
CHG_jobs/astex_1n1m,rmsd13-pm7,nan,2915.105705,76.304190,2732.212637,4129.83,4755.07,32.545632
CHG_jobs/astex_1n1m,rmsd13-opt,2811.01729274,2920.911134,76.304280,2732.212637,4129.83,4755.08,32.544695
CHG_jobs/astex_1n1m,rmsd20-mmff,nan,2903.464428,91.689250,2717.480532,4121.15,4745.55,33.076078
CHG_jobs/astex_1n1m,rmsd20-pm7,nan,2915.000962,76.268060,2732.259449,4129.9,4755.0,32.593633
CHG_jobs/astex_1n1m,rmsd20-opt,2811.00905602,2920.851973,76.268050,2732.259449,4129.9,4754.99,32.598801
CHG_jobs/astex_1n1m,rmsd29-mmff,nan,2914.374800,83.274850,2725.556958,4130.37,4755.56,24.797417
CHG_jobs/astex_1n1m,rmsd29-pm7,nan,2912.418587,76.648790,2732.262447,4128.76,4752.21,34.407526
CHG_jobs/astex_1n1m,rmsd29-opt,2809.11381512,2920.960668,76.648940,2732.261986,4128.76,4752.21,34.407237
CHG_jobs/astex_1n1m,rmsd34-mmff,nan,2914.369572,83.296240,2725.538741,4130.37,4755.55,24.799913
CHG_jobs/astex_1n1m,rmsd34-pm7,nan,2912.987351,76.581480,2732.344542,4129.06,4752.72,33.442150
CHG_jobs/astex_1n1m,rmsd34-opt,2809.46546296,2920.538334,76.581800,2732.344081,4129.05,4752.7,33.448623
CHG_jobs/astex_1n1m,rmsd37-mmff,nan,2914.360978,83.363950,2725.498385,4130.29,4755.41,24.804982
CHG_jobs/astex_1n1m,rmsd37-pm7,nan,2914.521884,76.288730,2732.350537,4129.71,4754.45,32.742090
CHG_jobs/astex_1n1m,rmsd37-opt,2810.57068644,2920.873533,76.288680,2732.350537,4129.7,4754.45,32.741377
CHG_jobs/astex_1n1m,rmsd38-mmff,nan,2914.497596,83.316860,2725.523982,4130.38,4755.54,24.804882
CHG_jobs/astex_1n1m,rmsd38-pm7,nan,2914.561119,76.329530,2732.264522,4129.89,4754.65,33.001428
CHG_jobs/astex_1n1m,rmsd38-opt,2810.65295802,2920.889319,76.329600,2732.264753,4129.88,4754.65,33.001964
CHG_jobs/astex_1n1m,rmsd39-mmff,nan,2903.503828,91.721480,2717.439254,4121.1,4745.49,33.098616
CHG_jobs/astex_1n1m,rmsd39-pm7,nan,2915.018323,76.284520,2732.162596,4129.95,4755.19,32.867418
CHG_jobs/astex_1n1m,rmsd39-opt,2810.7802662,2920.852038,76.284640,2732.162596,4129.94,4755.18,32.869657
CHG_jobs/astex_1n1m,rmsd40-mmff,nan,2903.565603,91.645030,2717.516045,4121.21,4745.61,32.984009
CHG_jobs/astex_1n1m,rmsd40-pm7,nan,2914.828271,76.316230,2732.161904,4129.81,4754.95,33.005999
CHG_jobs/astex_1n1m,rmsd40-opt,2810.83210908,2920.909261,76.316200,2732.161904,4129.81,4754.96,32.999620
CHG_jobs/astex_1n1m,rmsd42-mmff,nan,2914.404533,83.342490,2725.48132,4130.29,4755.55,16.849915
CHG_jobs/astex_1n1m,rmsd42-pm7,nan,2915.075459,76.328200,2732.119242,4129.93,4755.25,25.524410
CHG_jobs/astex_1n1m,rmsd42-opt,2811.38923946,2921.271807,76.328380,2732.119242,4129.93,4755.25,25.527084
CHG_jobs/astex_1n1m,rmsd5-mmff,nan,2914.433747,83.284050,2725.556728,4130.38,4755.53,16.901057
CHG_jobs/astex_1n1m,rmsd5-pm7,nan,2915.240660,76.287860,2732.171589,4129.91,4755.29,24.583212
CHG_jobs/astex_1n1m,rmsd5-opt,2811.21973828,2920.870587,76.287830,2732.17182,4129.92,4755.3,24.578510
CHG_jobs/astex_1of6,rmsd1-mmff,nan,2559.624405,41.319040,2409.100006,3745.8,4341.03,25.386525
CHG_jobs/astex_1of6,rmsd100-mmff,nan,2558.595319,40.844470,2410.019191,3745.71,4341.05,24.918721
CHG_jobs/astex_1of6,rmsd100-pm7,nan,2557.980397,34.784150,2416.099975,3745.45,4340.99,31.242593
CHG_jobs/astex_1of6,rmsd100-opt,2449.69795743,2562.507512,34.783920,2416.100206,3745.45,4341.0,31.240036
CHG_jobs/astex_1of6,rmsd102-mmff,nan,2558.641413,40.884240,2409.963616,3745.63,4341.0,24.930387
CHG_jobs/astex_1of6,rmsd102-pm7,nan,2558.183689,34.743280,2416.142176,3745.64,4341.3,31.259758
CHG_jobs/astex_1of6,rmsd102-opt,2450.01465361,2562.758196,34.743400,2416.142176,3745.64,4341.31,31.254114
CHG_jobs/astex_1of6,rmsd103-mmff,nan,2558.639522,40.878320,2409.970303,3745.65,4341.01,24.923436
CHG_jobs/astex_1of6,rmsd103-pm7,nan,2557.988865,34.757700,2416.132721,3745.51,4341.1,31.086075
CHG_jobs/astex_1of6,rmsd103-opt,2449.78293551,2562.649721,34.757730,2416.13249,3745.52,4341.11,31.088268
CHG_jobs/astex_1of6,rmsd104-mmff,nan,2558.664181,40.834050,2410.032797,3745.82,4341.16,24.921066
CHG_jobs/astex_1of6,rmsd104-pm7,nan,2558.223610,34.764460,2416.129492,3745.86,4341.58,31.230652
CHG_jobs/astex_1of6,rmsd104-opt,2450.2455436,2563.009090,34.764540,2416.129492,3745.86,4341.57,31.224565
CHG_jobs/astex_1of6,rmsd105-mmff,nan,2558.674895,40.855060,2410.00351,3745.79,4341.14,24.912768
CHG_jobs/astex_1of6,rmsd105-pm7,nan,2558.219055,34.781510,2416.11704,3746.03,4341.69,31.318767
CHG_jobs/astex_1of6,rmsd105-opt,2450.2682273,2562.953823,34.781490,2416.116809,3746.03,4341.7,31.320371
CHG_jobs/astex_1of6,rmsd106-mmff,nan,2558.657720,40.857240,2410.003049,3745.81,4341.16,24.921547
CHG_jobs/astex_1of6,rmsd106-pm7,nan,2558.155480,34.736790,2416.158318,3745.78,4341.38,31.072922
CHG_jobs/astex_1of6,rmsd106-opt,2449.95613789,2562.805416,34.736680,2416.158318,3745.77,4341.37,31.071823
CHG_jobs/astex_1of6,rmsd107-mmff,nan,2558.646766,40.881660,2409.98045,3745.81,4341.16,24.927376
CHG_jobs/astex_1of6,rmsd107-pm7,nan,2558.067605,34.738220,2416.149785,3745.73,4341.32,31.229615
CHG_jobs/astex_1of6,rmsd107-opt,2449.88322303,2562.735523,34.738140,2416.150016,3745.73,4341.33,31.225812
CHG_jobs/astex_1of6,rmsd135-mmff,nan,2558.621404,40.864830,2409.994056,3745.8,4341.16,24.921149
CHG_jobs/astex_1of6,rmsd135-pm7,nan,2558.155126,34.743070,2416.147941,3745.87,4341.5,31.174066
CHG_jobs/astex_1of6,rmsd135-opt,2450.11490984,2562.954545,34.743120,2416.147941,3745.87,4341.5,31.174298
CHG_jobs/astex_1of6,rmsd142-mmff,nan,2562.018425,39.991000,2410.889489,3748.48,4343.83,24.716192
CHG_jobs/astex_1of6,rmsd142-pm7,nan,2558.137889,34.731610,2416.158318,3745.77,4341.41,31.223166
CHG_jobs/astex_1of6,rmsd142-opt,2450.01724453,2562.974071,34.731650,2416.158318,3745.76,4341.41,31.219655
CHG_jobs/astex_1of6,rmsd143-mmff,nan,2558.672960,40.889000,2409.963616,3745.77,4341.14,24.921384
CHG_jobs/astex_1of6,rmsd143-pm7,nan,2557.950822,34.795980,2416.090059,3745.47,4340.99,31.136160
CHG_jobs/astex_1of6,rmsd143-opt,2449.68364697,2562.533330,34.796360,2416.089598,3745.47,4341.0,31.137836
CHG_jobs/astex_1of6,rmsd44-mmff,nan,2557.140193,44.677360,2405.951115,3746.52,4340.96,31.052517
CHG_jobs/astex_1oq5,rmsd1-mmff,nan,4476.053957,-154.738380,4307.573067,6609.79,8001.39,134.439090
CHG_jobs/astex_1oq5,rmsd1-pm7,nan,4477.974861,-167.305120,4319.519482,6610.3,8003.68,150.930705
CHG_jobs/astex_1oq5,rmsd1-opt,4297.67960488,4490.387450,-167.305120,4319.519712,6610.29,8003.68,150.928028
CHG_jobs/astex_1oq5,rmsd2-mmff,nan,4475.911566,-154.755370,4307.596358,6609.66,8001.32,134.443072
CHG_jobs/astex_1oq5,rmsd2-pm7,nan,4477.777190,-167.762100,4319.964316,6610.0,8003.45,153.131443
CHG_jobs/astex_1oq5,rmsd2-opt,4308.56741348,4489.971003,-154.890990,4307.258986,6616.03,8008.32,152.701049
CHG_jobs/astex_1oq5,rmsd3-mmff,nan,4476.158494,-154.793170,4307.620802,6609.85,8001.48,134.395975
CHG_jobs/astex_1oq5,rmsd3-pm7,nan,4478.193060,-167.288390,4319.54554,6610.45,8003.84,150.818911
CHG_jobs/astex_1oq5,rmsd3-opt,4297.91015512,4490.363836,-167.288100,4319.54554,6610.44,8003.83,150.823389
CHG_jobs/astex_1oq5,rmsd4-mmff,nan,4476.152529,-154.811350,4307.639712,6609.81,8001.45,134.384736
CHG_jobs/astex_1oq5,rmsd4-pm7,nan,4477.978766,-167.749270,4320.018047,6610.23,8003.7,152.483279
CHG_jobs/astex_1oq5,rmsd4-opt,4298.07909303,4486.822889,-167.749270,4320.017585,6610.24,8003.71,152.473519
CHG_jobs/astex_1oq5,rmsd5-mmff,nan,4476.064168,-154.669740,4307.499966,6609.81,8001.45,134.441194
CHG_jobs/astex_1oq5,rmsd5-pm7,nan,4478.518109,-167.348080,4319.668452,6610.7,8004.27,150.942808
CHG_jobs/astex_1oq5,rmsd5-opt,4297.96142729,4489.239106,-167.348550,4319.668682,6610.71,8004.28,150.939619
CHG_jobs/astex_1oq5,rmsd6-mmff,nan,4476.050119,-154.701110,4307.534095,6609.79,8001.41,134.396068
CHG_jobs/astex_1oq5,rmsd6-pm7,nan,4478.497967,-167.618990,4319.899055,6610.44,8004.02,152.466144
CHG_jobs/astex_1oq5,rmsd6-opt,4305.44817138,4487.100861,-155.712520,4308.407852,6614.14,8005.26,157.850466
CHG_jobs/astex_1oq5,rmsd7-mmff,nan,4476.044544,-154.697960,4307.526255,6609.81,8001.44,134.435632
CHG_jobs/astex_1oq5,rmsd7-pm7,nan,4478.215748,-167.465070,4319.657844,6610.4,8004.09,150.682420
CHG_jobs/astex_1oq5,rmsd7-opt,4297.60755573,4486.919061,-167.464900,4319.657383,6610.4,8004.09,150.684833
CHG_jobs/astex_1oq5,rmsd8-mmff,nan,4476.041667,-154.729650,4307.560154,6609.78,8001.4,134.393981
CHG_jobs/astex_1oq5,rmsd8-pm7,nan,4477.963078,-167.762590,4319.878762,6609.92,8003.47,153.342938
CHG_jobs/astex_1oq5,rmsd8-opt,4297.85216314,4488.139203,-167.762460,4319.878531,6609.91,8003.47,153.342685
CHG_jobs/astex_1owe,rmsd1-mmff,nan,4369.347470,185.620310,4114.048074,6164.01,7698.07,28.823212
CHG_jobs/astex_1owe,rmsd103-mmff,nan,4370.810206,184.902800,4115.455677,6164.42,7697.47,23.437308
CHG_jobs/astex_1owe,rmsd103-pm7,nan,4368.953967,177.967210,4122.238649,6162.5,7695.39,30.784871
CHG_jobs/astex_1owe,rmsd103-opt,4162.98094221,4377.121029,177.967160,4122.238649,6162.5,7695.39,30.777924
CHG_jobs/astex_1owe,rmsd122-mmff,nan,4370.876182,184.913940,4115.436076,6164.47,7697.49,23.385596
CHG_jobs/astex_1owe,rmsd122-pm7,nan,4368.833463,177.987010,4122.216741,6162.43,7695.43,30.763851
CHG_jobs/astex_1owe,rmsd122-opt,4162.85072724,4377.045632,177.987070,4122.216972,6162.43,7695.43,30.772563
CHG_jobs/astex_1owe,rmsd129-mmff,nan,4370.911715,184.905160,4115.438613,6164.51,7697.52,23.359110
CHG_jobs/astex_1owe,rmsd129-pm7,nan,4369.143238,178.030550,4122.186302,6162.68,7695.45,31.315292
CHG_jobs/astex_1owe,rmsd129-opt,4163.15487998,4377.109492,178.030810,4122.186071,6162.68,7695.45,31.311595
CHG_jobs/astex_1owe,rmsd130-mmff,nan,4370.859591,184.892220,4115.456369,6164.47,7697.5,23.395575
CHG_jobs/astex_1owe,rmsd130-pm7,nan,4368.984201,178.029260,4122.189761,6162.56,7695.36,31.216875
CHG_jobs/astex_1owe,rmsd130-opt,4163.001216,4377.113596,178.029690,4122.18953,6162.56,7695.35,31.218053
CHG_jobs/astex_1owe,rmsd131-mmff,nan,4371.635280,185.142830,4115.244675,6165.19,7698.07,23.455304
CHG_jobs/astex_1owe,rmsd131-pm7,nan,4369.326441,178.022050,4122.191606,6162.65,7695.48,30.239937
CHG_jobs/astex_1owe,rmsd131-opt,4163.04132781,4376.798627,178.022290,4122.191375,6162.66,7695.48,30.234696
CHG_jobs/astex_1owe,rmsd137-mmff,nan,4370.990211,184.978280,4115.390186,6164.56,7697.52,23.365781
CHG_jobs/astex_1owe,rmsd137-pm7,nan,4368.316005,178.023640,4122.190453,6162.31,7695.09,32.604984
CHG_jobs/astex_1owe,rmsd137-opt,4162.39391713,4377.048381,178.023780,4122.189991,6162.32,7695.09,32.605280
CHG_jobs/astex_1owe,rmsd146-mmff,nan,4371.603900,185.019050,4115.324695,6165.14,7698.08,23.426524
CHG_jobs/astex_1owe,rmsd146-pm7,nan,4369.274090,178.001640,4122.201752,6162.68,7695.67,30.471625
CHG_jobs/astex_1owe,rmsd146-opt,4163.05982473,4376.995268,178.001790,4122.201522,6162.68,7695.67,30.471669
CHG_jobs/astex_1owe,rmsd148-mmff,nan,4371.463387,185.027110,4115.340606,6165.0,7697.96,23.471383
CHG_jobs/astex_1owe,rmsd148-pm7,nan,4368.633762,177.975990,4122.234959,6162.16,7695.1,30.810553
CHG_jobs/astex_1owe,rmsd148-opt,4162.74975132,4377.147571,177.975820,4122.234959,6162.15,7695.08,30.814432
CHG_jobs/astex_1owe,rmsd149-mmff,nan,4371.465530,185.035220,4115.335764,6165.0,7697.97,23.484032
CHG_jobs/astex_1owe,rmsd149-pm7,nan,4368.880300,177.969990,4122.242108,6162.41,7695.3,30.822196
CHG_jobs/astex_1owe,rmsd149-opt,4162.90261558,4377.069732,177.970170,4122.241647,6162.41,7695.3,30.827978
CHG_jobs/astex_1owe,rmsd153-mmff,nan,4371.497731,185.113310,4115.260587,6165.15,7698.02,23.409111
CHG_jobs/astex_1owe,rmsd153-pm7,nan,4367.991551,178.054680,4122.158629,6161.51,7694.46,30.587411
CHG_jobs/astex_1owe,rmsd153-opt,4162.12749543,4376.437562,178.054800,4122.158399,6161.5,7694.46,30.596407
CHG_jobs/astex_1oyt,rmsd1-mmff,nan,6023.134724,80.353950,5670.107222,8575.04,10465.34,-35.020389
CHG_jobs/astex_1oyt,rmsd100-mmff,nan,6015.436894,85.834370,5668.410672,8570.14,10461.53,-27.888251
CHG_jobs/astex_1oyt,rmsd111-mmff,nan,6012.122565,91.260500,5663.697137,8567.11,10458.19,-24.131562
CHG_jobs/astex_1oyt,rmsd111-pm7,nan,6021.195731,59.592390,5690.215156,8574.79,10464.67,-13.103160
CHG_jobs/astex_1oyt,rmsd111-opt,5753.49997365,6033.253653,59.592500,5690.215386,8574.78,10464.66,-13.104665
CHG_jobs/astex_1oyt,rmsd124-mmff,nan,6010.511319,92.346940,5662.820613,8566.22,10457.29,-23.087523
CHG_jobs/astex_1oyt,rmsd124-pm7,nan,6021.762650,59.606440,5690.229453,8575.28,10465.22,-13.142725
CHG_jobs/astex_1oyt,rmsd124-opt,5754.06307268,6033.207805,59.606540,5690.230145,8575.28,10465.21,-13.156171
CHG_jobs/astex_1oyt,rmsd125-mmff,nan,6013.942721,87.705530,5667.058413,8569.21,10460.72,-26.208016
CHG_jobs/astex_1oyt,rmsd125-pm7,nan,6021.191710,59.603200,5690.219768,8574.72,10464.69,-13.379717
CHG_jobs/astex_1oyt,rmsd125-opt,5753.6190641,6032.894288,59.603570,5690.218384,8574.73,10464.69,-13.353766
CHG_jobs/astex_1oyt,rmsd15-mmff,nan,6016.060065,84.964140,5667.997892,8569.93,10460.67,-29.721573
CHG_jobs/astex_1oyt,rmsd207-mmff,nan,6009.547983,91.019150,5662.147712,8565.36,10456.3,-20.225616
CHG_jobs/astex_1oyt,rmsd207-pm7,nan,6021.788771,59.828520,5690.265197,8575.65,10465.42,-13.938688
CHG_jobs/astex_1oyt,rmsd207-opt,5754.02817846,6032.556730,59.828900,5690.265197,8575.64,10465.41,-13.935891
CHG_jobs/astex_1oyt,rmsd214-mmff,nan,6014.842924,86.727600,5665.518443,8568.22,10458.96,-25.985513
CHG_jobs/astex_1oyt,rmsd214-pm7,nan,6021.778083,59.640980,5690.250438,8575.01,10464.93,-13.212616
